timestamp,price,volume,coin
2026-03-15 00:00:00,88.02341306449867,1926064596.1854196,solana
2026-03-16 00:00:00,92.1632844801209,3123676485.3457417,solana
2026-03-17 00:00:00,96.21221464953886,6509666585.5122175,solana
2026-03-18 00:00:00,94.72809426091275,4045745806.728065,solana
2026-03-19 00:00:00,90.03646353685959,4122248160.51711,solana
2026-03-20 00:00:00,88.8456984679191,3564823814.746558,solana
2026-03-21 00:00:00,89.90100439451884,2939994349.2049227,solana
2026-03-22 00:00:00,87.81573059739495,1684982530.1131327,solana
2026-03-23 00:00:00,86.23479546661513,2926632254.3575153,solana
2026-03-24 00:00:00,91.37708078745013,5363123768.513683,solana
2026-03-25 00:00:00,90.87842515803004,4044505374.086233,solana
2026-03-26 00:00:00,91.64389758486668,3553069939.524086,solana
2026-03-27 00:00:00,86.37417588100612,4139968961.649953,solana
2026-03-28 00:00:00,82.96413192403311,3496297086.4939494,solana
2026-03-29 00:00:00,82.01372949812922,2078263409.1327665,solana
2026-03-30 00:00:00,81.33947805116354,2026551439.7548654,solana
2026-03-31 00:00:00,82.43744250260085,3504659448.2962885,solana
2026-04-01 00:00:00,83.05596641462947,4343647275.125765,solana
2026-04-02 00:00:00,81.26067035239892,4660604668.693647,solana
2026-04-03 00:00:00,78.94297475122147,4271475488.5224323,solana
2026-04-04 00:00:00,80.34433585896339,2376816957.2601724,solana
2026-04-05 00:00:00,80.76965641724166,1691980981.3604684,solana
2026-04-06 00:00:00,81.80609023118846,1987608215.6676438,solana
2026-04-07 00:00:00,80.05090350348496,3006217565.8693514,solana
2026-04-08 00:00:00,85.71966892972841,4669757843.661435,solana
2026-04-09 00:00:00,82.59825679035208,3688303863.5176144,solana
2026-04-10 00:00:00,83.29620052819023,3517301787.86669,solana
2026-04-11 00:00:00,84.80543245012248,3101854111.9520116,solana
2026-04-12 00:00:00,84.9287614200742,2280756481.686253,solana
2026-04-13 00:00:00,81.53487956024254,2905031891.801938,solana
2026-04-14 00:00:00,86.60429543330669,4176975184.814723,solana
2026-04-15 00:00:00,83.75779568198683,4744736772.865464,solana
2026-04-16 00:00:00,84.9392177619264,3776041128.7680345,solana
2026-04-17 00:00:00,88.98682546911486,5451132606.154013,solana
2026-04-18 00:00:00,88.83586147228871,5611421028.014333,solana
2026-04-19 00:00:00,86.17902122641077,2770425737.055441,solana
2026-04-20 00:00:00,83.5738484007416,3673553808.1174574,solana
2026-04-21 00:00:00,85.32322525072304,3570640461.2201595,solana
2026-04-22 00:00:00,85.9953015437942,3333035559.957764,solana
2026-04-23 00:00:00,86.93916270320054,4376871840.2676115,solana
2026-04-24 00:00:00,86.13573456395278,3976279715.4163055,solana
2026-04-25 00:00:00,86.21697306347761,2940983190.8937225,solana
2026-04-26 00:00:00,86.14978421196616,1627989760.3930252,solana
2026-04-27 00:00:00,86.96199515691436,2128881671.9461825,solana
2026-04-28 00:00:00,84.7725920503587,3982592950.1096916,solana
2026-04-29 00:00:00,84.07182294932718,2473418274.371276,solana
2026-04-30 00:00:00,83.0138918945025,3766580253.287735,solana
2026-05-01 00:00:00,83.01439982764413,2529065610.138262,solana
2026-05-02 00:00:00,83.69669496018663,2681420604.1188426,solana
2026-05-03 00:00:00,84.34677098346918,1601214585.0990963,solana
2026-05-04 00:00:00,83.88637030997984,1827489451.5352354,solana
2026-05-05 00:00:00,84.07498448374388,4488877726.656144,solana
2026-05-06 00:00:00,86.33015099270362,3546721797.2249002,solana
2026-05-07 00:00:00,89.04919377278287,4768687980.24027,solana
2026-05-08 00:00:00,88.42264493072328,3859634732.286759,solana
2026-05-09 00:00:00,91.90976809091994,3616265282.2797127,solana
2026-05-10 00:00:00,93.15434617109975,2789807241.926611,solana
2026-05-11 00:00:00,96.48528983129029,3359511540.6947412,solana
2026-05-12 00:00:00,97.32283484166351,4382997546.095006,solana
2026-05-13 00:00:00,94.308696660769,3264246561.098665,solana
2026-05-14 00:00:00,91.06763787990582,4002142336.9933176,solana
2026-05-15 00:00:00,92.11847334193568,3192297912.1597953,solana
2026-05-16 00:00:00,89.20026891713,3237016898.4218965,solana
2026-05-17 00:00:00,86.51414004077077,2326554396.0096793,solana
2026-05-18 00:00:00,85.15890513350223,2156421576.318341,solana
2026-05-19 00:00:00,85.25338628171649,3104440612.273183,solana
2026-05-20 00:00:00,84.26740843901015,1981280003.9027827,solana
2026-05-21 00:00:00,86.00566725424294,2723522268.874192,solana
2026-05-22 00:00:00,87.14911421272258,3219780041.4479237,solana
2026-05-23 00:00:00,84.32530808138537,2638763540.612364,solana
2026-05-24 00:00:00,85.63570578662899,3284826930.1457644,solana
2026-05-25 00:00:00,85.31775969052242,2321697040.0650806,solana
2026-05-26 00:00:00,84.96535363189035,1994074307.3106499,solana
2026-05-27 00:00:00,83.60819175255435,2866045094.419205,solana
2026-05-28 00:00:00,82.30065798211395,2539712118.6702065,solana
2026-05-29 00:00:00,81.92734317475956,2925144343.532912,solana
2026-05-30 00:00:00,81.93824998806676,2417074319.1733017,solana
2026-05-31 00:00:00,82.53704791458337,1395937476.2028797,solana
2026-06-01 00:00:00,82.23389464627607,1355479635.9974167,solana
2026-06-02 00:00:00,81.13213926466626,2789816839.465792,solana
2026-06-03 00:00:00,73.97134364162103,3779360815.1484213,solana
2026-06-04 00:00:00,71.67924967083816,3868466422.2546325,solana
2026-06-05 00:00:00,68.77473144970334,5305206494.880568,solana
2026-06-06 00:00:00,63.436938264845274,7031867555.117689,solana
2026-06-07 00:00:00,62.15787730495795,3671743990.895865,solana
2026-06-08 00:00:00,66.23804945065606,3190683766.4057837,solana
2026-06-09 00:00:00,66.7152718205585,3259028211.022592,solana
2026-06-10 00:00:00,64.9594701064649,3117481010.2630014,solana
2026-06-11 00:00:00,63.17177713245619,3055400392.8439083,solana
2026-06-12 00:00:00,66.74126912000104,2806788024.1748133,solana
