timestamp_utc,price,trade_count
2026-06-08T17:39:33.002+00:00,0.0864,7
2026-06-08T17:39:33.107+00:00,0.08641,6
2026-06-08T17:47:18.097+00:00,0.08654,6
2026-06-08T17:37:37.220+00:00,0.08637,5
2026-06-08T17:39:49.842+00:00,0.08641,5
2026-06-08T17:39:49.842+00:00,0.08642,5
2026-06-08T17:43:23.669+00:00,0.08638,5
2026-06-08T17:47:19.141+00:00,0.08652,5
2026-06-08T17:51:36.697+00:00,0.08659,5
2026-06-08T17:36:08.728+00:00,0.0862,4
