datetime,block,tx_hash,tx_index,log_index,collateral_asset,debt_asset,user,debt_to_cover_crv,debt_to_cover_crv_raw,liquidated_collateral_usdc,liquidated_collateral_usdc_raw,liquidator,receive_atoken
2022-11-22T17:49:11.000Z,16027135,0xb66227dc30d2ae69814c95b79d1bac9919bbc71f61a974f49eafbeea840c8339,0,15,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,60956.553602,60956553602069185599601,44881.46471,44881464710,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:49:11.000Z,16027135,0x6b56d0e5b022f8ac0bb8ce8603b8419a2ff259c5a69e3f5f69df1f4618aec2c0,2,11,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,56938.723934,56938723934882513726985,41923.192469,41923192469,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:49:11.000Z,16027135,0xebc1e54bb591e23b868696ba8f62b61c852a872de33543f531e748515fab3dd2,44,119,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,1000000,1000000000000000000000000,736286.126071,736286126071,0x8bc110db7029197c3621bea8092ab1996d5dd7be,false
2022-11-22T17:49:23.000Z,16027136,0x86c1d2db756c68fc405c3f5f7fa7245e00f5eeae4fa9c9f55347d74f74616913,1,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,232607.211621,232607211621820304384983,171265.462741,171265462741,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:49:35.000Z,16027137,0x5cb069891a4d7b11ba6ae1322cc691fa19fb2b6cda0a19fa70b93211d3cb3d7f,0,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,244321.684922,244321684922588028433506,179890.666906,179890666906,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:49:47.000Z,16027138,0x043d44691910ac80711419ec680c395736c6fd7c934c270b2db9526ba7751a40,0,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,58985.544412,58985544412361766985416,43430.237989,43430237989,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:49:47.000Z,16027138,0xce720f78a976858e636fc438d2eb062626a0b65c87fec943fac9b59229d1f49d,3,26,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,28550,28550000000000000000000,21020.968899,21020968899,0x1df8ea15bb725e110118f031e8e71b91abaa2a06,false
2022-11-22T17:49:59.000Z,16027139,0xbb6546d4dcf8602a49b74be61b7ed738087c9c9156c8ec4eea8b8c11490ec1e2,0,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,132223.529041,132223529041838448892933,97354.349973,97354349973,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:50:11.000Z,16027140,0xc31b41bb1d87af4c6ae38fe0e4a74a857b7732e688aa8b8d3139001739e85840,0,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,150133.776947,150133776947452210165273,110541.417021,110541417021,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:50:23.000Z,16027141,0x3c413a685984b776d0f8f110b7773ec72527d2bc9e0a0099ca31469c1f86cdd7,147,379,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,500000,500000000000000000000000,368143.063035,368143063035,0xc37704a457b1ee87eb657cae584a34961e86acac,false
